X,Y,ID,NAME,ADDRESS,CITY,STATE,TELEPHONE,TYPE,COUNTY,COUNTRY,LATITUDE,LONGITUDE,OWNER
-94.69124129,43.1201938,1650536,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,(712) 852-5500,GENERAL ACUTE CARE,PALO ALTO,USA,43.1201938,-94.69124129,GOVERNMENT - LOCAL
-86.17493002,32.3763995,236124,BAPTIST MEDICAL CENTER EAST,400 TAYLOR ROAD,MONTGOMERY,AL,(334) 273-4410,GENERAL ACUTE CARE,MONTGOMERY,USA,32.3763995,-86.17493002,GOVERNMENT - DISTRICT/AUTHORITY
-86.28134483,32.32346327,91036116,CROSSBRIDGE BEHAVIORAL HEALTH A BAPTIST SOUTH FACILITY,4385 NARROW LANE ROAD,MONTGOMERY,AL,(334) 286-3116,PSYCHIATRIC,MONTGOMERY,USA,32.32346327,-86.28134483,GOVERNMENT - DISTRICT/AUTHORITY
-86.45225293,32.46389172,7636067,PRATTVILLE BAPTIST HOSPITAL,124 SOUTH MEMORIAL DRIVE,PRATTVILLE,AL,(334) 361-4267,GENERAL ACUTE CARE,AUTAUGA,USA,32.46389172,-86.45225293,GOVERNMENT - DISTRICT/AUTHORITY
-106.7064916,44.35080469,1682834,JOHNSON COUNTY MEMORIAL HOSPITAL,497 WEST LOTT,BUFFALO,WY,(307) 684-5521,CRITICAL ACCESS,JOHNSON,USA,44.35080469,-106.7064916,GOVERNMENT - DISTRICT/AUTHORITY
-84.7558964,41.30178603,5943526,COMMUNITY MEMORIAL HOSPITAL,208 N COLUMBUS ST,HICKSVILLE,OH,(419) 542-6692,CRITICAL ACCESS,DEFIANCE,USA,41.30178603,-84.7558964,GOVERNMENT - DISTRICT/AUTHORITY
-93.6417745,41.61661602,9250314,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,(515) 282-2200,GENERAL ACUTE CARE,POLK,USA,41.61661602,-93.6417745,GOVERNMENT - LOCAL
-119.777135,39.52904382,3289431,LAKE'S CROSSING CENTER,500 GALLETTI WAY,SPARKS,NV,(775) 688-1900,PSYCHIATRIC,WASHOE,USA,39.52904382,-119.777135,GOVERNMENT - STATE
-93.30170615,41.02767377,12050049,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,CHARITON,IA,(641) 774-3000,GENERAL ACUTE CARE,LUCAS,USA,41.02767377,-93.30170615,GOVERNMENT - LOCAL
-101.7307254,43.16975367,557551,BENNETT COUNTY HEALTH CENTER,102 MAJOR ALLEN STREET,MARTIN,SD,(605) 685-6622,CRITICAL ACCESS,BENNETT,USA,43.16975367,-101.7307254,GOVERNMENT - LOCAL
-85.40199292,38.74606151,8847250,MADISON STATE HOSPITAL,711 GREEN RD,MADISON,IN,(812) 265-2611,PSYCHIATRIC,JEFFERSON,USA,38.74606151,-85.40199292,GOVERNMENT - STATE
-94.72860443,44.29951091,9356085,SLEEPY EYE MEDICAL CENTER,400 - 4TH AVE NW,SLEEPY EYE,MN,(507) 794-3571,CRITICAL ACCESS,BROWN,USA,44.29951091,-94.72860443,GOVERNMENT - LOCAL
-101.5376635,40.05652918,8469021,DUNDY COUNTY HOSPITAL,1313 NORTH CHEYENNE ST,BENKELMAN,NE,(308) 423-2204,CRITICAL ACCESS,DUNDY,USA,40.05652918,-101.5376635,GOVERNMENT - LOCAL
-101.6506653,40.52412928,8669033,CHASE COUNTY COMMUNITY HOSPITAL,600 W 12TH ST,IMPERIAL,NE,(308) 882-7111,CRITICAL ACCESS,CHASE,USA,40.52412928,-101.6506653,GOVERNMENT - LOCAL
-86.59599849,41.05626757,11446996,PULASKI MEMORIAL HOSPITAL,616 E 13TH ST,WINAMAC,IN,(574) 946-2100,CRITICAL ACCESS,PULASKI,USA,41.05626757,-86.59599849,GOVERNMENT - LOCAL
-109.9598484,33.87657405,4985941,WHITERIVER INDIAN HOSPITAL,HWY 73 MILE POST 342,WHITERIVER,AZ,(928) 338-3501,CRITICAL ACCESS,NAVAJO,USA,33.87657405,-109.9598484,GOVERNMENT - FEDERAL
-112.0662531,33.49567218,185012,PHOENIX VA HEALTH CARE SYSTEM,650 E INDIAN SCHOOL RD,PHOENIX,AZ,NOT AVAILABLE,MILITARY,MARICOPA,USA,33.49567218,-112.0662531,GOVERNMENT - FEDERAL
-83.41469014,34.88366763,2230525,MOUNTAIN LAKES MEDICAL CENTER,196 RIDGECREST CIRCLE,CLAYTON,GA,NOT AVAILABLE,CRITICAL ACCESS,RABUN,USA,34.88366763,-83.41469014,GOVERNMENT - DISTRICT/AUTHORITY
-95.38920231,45.64632864,8056334,GLACIAL RIDGE HOSPITAL,10 FOURTH AVENUE SOUTHEAST,GLENWOOD,MN,(320) 634-4521,CRITICAL ACCESS,POPE,USA,45.64632864,-95.38920231,GOVERNMENT - DISTRICT/AUTHORITY
-92.91643686,44.50825159,11155009,MAYO CLINIC HEALTH SYS CF,1116 WEST MILL STREET,CANNON FALLS,MN,(507) 263-4220,GENERAL ACUTE CARE,GOODHUE,USA,44.50825159,-92.91643686,GOVERNMENT - DISTRICT/AUTHORITY
-123.3671827,43.22417056,6497471,ROSEBURG VA MEDICAL CENTER,913 NW GARDEN VALLEY BLVD,ROSEBURG,OR,(541) 440-1000,MILITARY,DOUGLAS,USA,43.22417056,-123.3671827,GOVERNMENT - FEDERAL
-111.1082221,43.72698338,3983422,TETON VALLEY HEALTH CARE,120 EAST HOWARD,DRIGGS,ID,(208) 354-2383,GENERAL ACUTE CARE,TETON,USA,43.72698338,-111.1082221,GOVERNMENT - LOCAL
-116.4849029,43.87997922,4183617,VALOR HEALTH,1202 EAST LOCUST STREET,EMMETT,ID,(208) 365-3561,GENERAL ACUTE CARE,GEM,USA,43.87997922,-116.4849029,GOVERNMENT - LOCAL
-111.8729768,42.09765063,2283263,FRANKLIN COUNTY MEDICAL CENTER,44 NORTH FIRST EAST STREET,PRESTON,ID,(208) 852-0137,GENERAL ACUTE CARE,FRANKLIN,USA,42.09765063,-111.8729768,GOVERNMENT - LOCAL
-76.20623768,36.86713036,12923502,LAKE TAYLOR TRANSITIONAL CARE HOSPITAL,1309 KEMPSVILLE ROAD,NORFOLK,VA,(757) 461-5000,LONG TERM CARE,NORFOLK,USA,36.86713036,-76.20623768,GOVERNMENT - DISTRICT/AUTHORITY
-79.03533052,38.13184581,19922401,COMMONWEALTH CENTER FOR CHILDREN AND ADOLESCENTS,1355 RICHMOND RD,STAUNTON,VA,(540) 332-2100,PSYCHIATRIC,STAUNTON,USA,38.13184581,-79.03533052,GOVERNMENT - STATE
-78.17509638,37.1923042,20223922,PIEDMONT GERIATRIC HOSPITAL,5001 E. PATRICK HENRY HIGHWAY,BURKEVILLE,VA,(434) 767-4401,PSYCHIATRIC,NOTTOWAY,USA,37.1923042,-78.17509638,GOVERNMENT - STATE
-88.99929239,35.26757249,7038008,BOLIVAR GENERAL HOSPITAL,650 NUCKOLLS ROAD,BOLIVAR,TN,(731) 658-3100,GENERAL ACUTE CARE,HARDEMAN,USA,35.26757249,-88.99929239,GOVERNMENT - DISTRICT/AUTHORITY
-79.76043781,33.88069159,4429560,LAKE CITY COMMUNITY HOSPITAL,258 N RON MCNAIR BLVD,LAKE CITY,SC,(843) 374-2036,GENERAL ACUTE CARE,FLORENCE,USA,33.88069159,-79.76043781,GOVERNMENT - DISTRICT/AUTHORITY
-82.38303735,34.15971957,4229620,ABBEVILLE AREA MEDICAL CENTER,420 THOMSON CIR,ABBEVILLE,SC,(864) 366-5011,GENERAL ACUTE CARE,ABBEVILLE,USA,34.15971957,-82.38303735,GOVERNMENT - LOCAL
-81.36131629,33.25550556,629812,BARNWELL COUNTY HOSPITAL,811 REYNOLDS RD,BARNWELL,SC,(803) 259-1000,GENERAL ACUTE CARE,BARNWELL,USA,33.25550556,-81.36131629,GOVERNMENT - LOCAL
-121.8264549,47.51449958,998065,SNOQUALMIE VALLEY HOSPITAL,9575 ETHAN WADE WAY SE,SNOQUALMIE,WA,(425) 831-2300,GENERAL ACUTE CARE,KING,USA,47.51449958,-121.8264549,GOVERNMENT - DISTRICT/AUTHORITY
-123.8122912,46.66282084,1598586,WILLAPA HARBOR HOSPITAL,800 ALDER STREET,SOUTH BEND,WA,(360) 875-5526,CRITICAL ACCESS,PACIFIC,USA,46.66282084,-123.8122912,GOVERNMENT - DISTRICT/AUTHORITY
-98.76430459,33.36936482,40776374,HAMILTON HOSPITAL,901 WEST HAMILTON,OLNEY,TX,(940) 564-5521,CRITICAL ACCESS,YOUNG,USA,33.36936482,-98.76430459,GOVERNMENT - DISTRICT/AUTHORITY
-106.0088468,38.54321241,2281201,HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,1000 RUSH DRIVE,SALIDA,CO,(719) 530-2200,CRITICAL ACCESS,CHAFFEE,USA,38.54321241,-106.0088468,GOVERNMENT - DISTRICT/AUTHORITY
-117.3510049,34.07398951,2092324,ARROWHEAD REGIONAL MEDICAL CENTER,400 N. PEPPER AVENUE,COLTON,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SAN BERNARDINO,USA,34.07398951,-117.3510049,GOVERNMENT - LOCAL
-116.8882076,34.24640075,3592315,BEAR VALLEY COMMUNITY HOSPITAL,41870 GARSTIN DRIVE,BIG BEAR LAKE,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SAN BERNARDINO,USA,34.24640075,-116.8882076,GOVERNMENT - DISTRICT/AUTHORITY
-117.1682954,34.26541221,31092352,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SAN BERNARDINO,USA,34.26541221,-117.1682954,GOVERNMENT - LOCAL
-117.2175824,34.13810098,34792369,PATTON STATE HOSPITAL,3102 E. HIGHLAND AVENUE,PATTON,CA,NOT AVAILABLE,PSYCHIATRIC,SAN BERNARDINO,USA,34.13810098,-117.2175824,GOVERNMENT - STATE
-117.0752947,33.12508512,34292025,PALOMAR HEALTH DOWNTOWN CAMPUS,555 E. VALLEY PARKWAY,ESCONDIDO,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SAN DIEGO,USA,33.12508512,-117.0752947,GOVERNMENT - DISTRICT/AUTHORITY
-120.2435849,39.67952264,11396118,EASTERN PLUMAS HOSPITAL-LOYALTON CAMPUS,700 THIRD STREET,LOYALTON,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SIERRA,USA,39.67952264,-120.2435849,GOVERNMENT - DISTRICT/AUTHORITY
-122.2670334,38.27803987,31294558,NAPA STATE HOSPITAL,2100 NAPA-VALLEJO HIGHWAY,NAPA,CA,NOT AVAILABLE,PSYCHIATRIC,NAPA,USA,38.27803987,-122.2670334,GOVERNMENT - STATE
-102.270492,39.303196,6380807,KIT CARSON COUNTY MEMORIAL HOSPITAL,286 16TH STREET,BURLINGTON,CO,(719) 346-5311,CRITICAL ACCESS,KIT CARSON,USA,39.303196,-102.270492,GOVERNMENT - DISTRICT/AUTHORITY
-105.5151124,40.37152286,7080517,ESTES PARK MEDICAL CENTER,555 PROSPECT AVENUE,ESTES PARK,CO,(970) 586-2317,CRITICAL ACCESS,LARIMER,USA,40.37152286,-105.5151124,GOVERNMENT - DISTRICT/AUTHORITY
-104.7547327,38.96684595,5080920,UNIVERSITY OF COLORADO HEALTH AT MEMORIAL HOSPITAL NORTH,4050 BRIARGATE PKWY,COLORADO SPRINGS,CO,(719) 364-5000,GENERAL ACUTE CARE,EL PASO,USA,38.96684595,-104.7547327,GOVERNMENT - LOCAL
-121.2876016,37.96712978,39495202,SAN JOAQUIN COUNTY P.H.F.,1212 NORTH CALIFORNIA,STOCKTON,CA,NOT AVAILABLE,PSYCHIATRIC,SAN JOAQUIN,USA,37.96712978,-121.2876016,GOVERNMENT - LOCAL
-121.2826766,37.88672574,39595231,SAN JOAQUIN GENERAL HOSPITAL,500 WEST HOSPITAL ROAD,FRENCH CAMP,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SAN JOAQUIN,USA,37.88672574,-121.2826766,GOVERNMENT - LOCAL
-118.4465877,34.06540386,37490095,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,150 MEDICAL PLAZA,LOS ANGELES,CA,NOT AVAILABLE,PSYCHIATRIC,LOS ANGELES,USA,34.06540386,-118.4465877,GOVERNMENT - STATE
-118.0579119,36.6091002,44393545,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,CA,NOT AVAILABLE,GENERAL ACUTE CARE,INYO,USA,36.6091002,-118.0579119,GOVERNMENT - DISTRICT/AUTHORITY
-123.8008806,39.43123374,28495437,MENDOCINO COAST DISTRICT HOSPITAL,700 RIVER DRIVE,FORT BRAGG,CA,NOT AVAILABLE,GENERAL ACUTE CARE,MENDOCINO,USA,39.43123374,-123.8008806,GOVERNMENT - DISTRICT/AUTHORITY
-120.8020629,38.73280885,12195667,TELECARE EL DORADO COUNTY PHF,935-B SPRING STREET,PLACERVILLE,CA,NOT AVAILABLE,PSYCHIATRIC,EL DORADO,USA,38.73280885,-120.8020629,GOVERNMENT - LOCAL
-102.6313982,40.6417925,8480731,HAXTUN HOSPITAL DISTRICT,235 W FLETCHER STREET,HAXTUN,CO,(970) 774-6123,CRITICAL ACCESS,PHILLIPS,USA,40.6417925,-102.6313982,GOVERNMENT - DISTRICT/AUTHORITY
-106.8395395,39.19038065,8681611,ASPEN VALLEY HOSPITAL,0401 CASTLE CREEK ROAD,ASPEN,CO,(970) 544-1261,CRITICAL ACCESS,PITKIN,USA,39.19038065,-106.8395395,GOVERNMENT - DISTRICT/AUTHORITY
-103.4737372,39.13843589,7380821,LINCOLN COMMUNITY HOSPITAL,111 6TH ST,HUGO,CO,(719) 743-2421,CRITICAL ACCESS,LINCOLN,USA,39.13843589,-103.4737372,GOVERNMENT - LOCAL
-102.2683242,40.99391889,9680737,SEDGWICK COUNTY MEMORIAL HOSPITAL,900 CEDAR STREET,JULESBURG,CO,(970) 474-3323,CRITICAL ACCESS,SEDGWICK,USA,40.99391889,-102.2683242,GOVERNMENT - LOCAL
-104.9909751,39.72820114,2780204,DENVER HEALTH MEDICAL CENTER,777 BANNOCK ST,DENVER,CO,(303) 436-6000,GENERAL ACUTE CARE,DENVER,USA,39.72820114,-104.9909751,GOVERNMENT - DISTRICT/AUTHORITY
-83.49143696,31.47134618,11631794,TIFT REGIONAL MEDICAL CENTER,901 EAST 18TH STREET,TIFTON,GA,NOT AVAILABLE,GENERAL ACUTE CARE,TIFT,USA,31.47134618,-83.49143696,GOVERNMENT - DISTRICT/AUTHORITY
-84.27410662,33.69619223,3130034,GEORGIA REGIONAL HOSPITAL AT ATLANTA,3073 PANTHERSVILLE ROAD,DECATUR,GA,NOT AVAILABLE,PSYCHIATRIC,DEKALB,USA,33.69619223,-84.27410662,GOVERNMENT - STATE
-102.2349966,40.07620337,10180758,WRAY COMMUNITY DISTRICT HOSPITAL,1017 W 7TH ST,WRAY,CO,(970) 332-4811,CRITICAL ACCESS,YUMA,USA,40.07620337,-102.2349966,GOVERNMENT - DISTRICT/AUTHORITY
-102.7367112,40.12025952,10280759,YUMA DISTRICT HOSPITAL,1000 WEST 8TH AVENUE,YUMA,CO,(970) 848-5405,CRITICAL ACCESS,YUMA,USA,40.12025952,-102.7367112,GOVERNMENT - DISTRICT/AUTHORITY
-90.80576544,29.78159105,19770301,THIBODAUX REGIONAL MEDICAL CENTER,602 N ACADIA RD,THIBODAUX,LA,(985) 447-5500,GENERAL ACUTE CARE,LAFOURCHE,USA,29.78159105,-90.80576544,GOVERNMENT - DISTRICT/AUTHORITY
-90.18097525,30.01303967,6370006,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD,METAIRIE,LA,(504) 454-4000,GENERAL ACUTE CARE,JEFFERSON,USA,30.01303967,-90.18097525,GOVERNMENT - DISTRICT/AUTHORITY
-90.71392331,29.59696051,19470360,TERREBONNE GENERAL MEDICAL CENTER,8166 MAIN ST,HOUMA,LA,(985) 873-3520,GENERAL ACUTE CARE,TERREBONNE,USA,29.59696051,-90.71392331,GOVERNMENT - DISTRICT/AUTHORITY
-92.43986102,31.32071899,7871360,HUEY P. LONG MEDICAL CENTER,352 HOSPITAL BOULEVARD,PINEVILLE,LA,(318) 448-0811,GENERAL ACUTE CARE,RAPIDES,USA,31.32071899,-92.43986103,GOVERNMENT - STATE
-91.91735834,32.77499427,571220,MOREHOUSE GENERAL HOSPITAL,323 W WALNUT AVE,BASTROP,LA,(318) 556-1191,GENERAL ACUTE CARE,MOREHOUSE,USA,32.77499427,-91.91735834,GOVERNMENT - DISTRICT/AUTHORITY
-93.07821982,31.75257047,11271457,NATCHITOCHES REGIONAL MEDICAL CENTER,501 KEYSER AVE,NATCHITOCHES,LA,(318) 214-4200,GENERAL ACUTE CARE,NATCHITOCHES,USA,31.75257047,-93.07821982,GOVERNMENT - DISTRICT/AUTHORITY
-92.71983273,32.25314333,8271251,JACKSON PARISH HOSPITAL,165 BEECH SPRINGS RD,JONESBORO,LA,(318) 259-4435,GENERAL ACUTE CARE,JACKSON,USA,32.25314333,-92.71983274,GOVERNMENT - DISTRICT/AUTHORITY
-92.15747187,31.69407196,9671342,LASALLE GENERAL HOSPITAL,187 NINTH ST,JENA,LA,(318) 992-9200,GENERAL ACUTE CARE,LA SALLE,USA,31.69407196,-92.15747187,GOVERNMENT - DISTRICT/AUTHORITY
-89.86041729,30.78931277,10370427,LSU BOGALUSA MEDICAL CENTER (OUTPATIENT CAMPUS),400 MEMPHIS ST,BOGALUSA,LA,(985) 730-6700,GENERAL ACUTE CARE,WASHINGTON,USA,30.78931277,-89.8604173,GOVERNMENT - STATE
-90.15273148,30.83421672,16470438,RIVERSIDE MEDICAL CENTER,1900 MAIN ST,FRANKLINTON,LA,(985) 839-4431,GENERAL ACUTE CARE,WASHINGTON,USA,30.83421672,-90.15273148,GOVERNMENT - DISTRICT/AUTHORITY
-91.46142261,30.68374181,14870760,POINTE COUPEE GENERAL HOSPITAL,2202 FALSE RIVER DR,NEW ROADS,LA,(225) 638-6331,GENERAL ACUTE CARE,POINTE COUPEE,USA,30.68374181,-91.46142261,GOVERNMENT - DISTRICT/AUTHORITY
-90.49780203,30.6222688,9470443,LALLIE KEMP REGIONAL MEDICAL CENTER,52579 HIGHWAY 51 S,INDEPENDENCE,LA,(985) 878-9421,GENERAL ACUTE CARE,TANGIPAHOA,USA,30.6222688,-90.49780203,GOVERNMENT - STATE
-93.28842796,30.84156468,3770634,BEAUREGARD MEMORIAL HOSPITAL,600 S PINE ST,DERIDDER,LA,(337) 462-7100,GENERAL ACUTE CARE,BEAUREGARD,USA,30.84156468,-93.28842796,GOVERNMENT - DISTRICT/AUTHORITY
-91.13757902,30.64883064,9570791,LANE REGIONAL MEDICAL CENTER,6300 MAIN ST,ZACHARY,LA,(225) 658-4000,GENERAL ACUTE CARE,EAST BATON ROUGE,USA,30.64883064,-91.13757902,GOVERNMENT - DISTRICT/AUTHORITY
-92.07528508,30.54488807,13670570,OPELOUSAS GENERAL HEALTH SYSTEM,539 E PRUDHOMME ST,OPELOUSAS,LA,(337) 948-3011,GENERAL ACUTE CARE,ST. LANDRY,USA,30.54488807,-92.07528508,GOVERNMENT - DISTRICT/AUTHORITY
-92.07948718,30.47160362,13970570,OPELOUSAS GENERAL HEALTH SYSTEM SOUTH CAMPUS,539 E PRUDHOMME LN,OPELOUSAS,LA,(337) 948-3011,GENERAL ACUTE CARE,ST. LANDRY,USA,30.47160362,-92.07948718,GOVERNMENT - DISTRICT/AUTHORITY
-93.98865278,32.86384175,11371082,NORTH CADDO MEDICAL CENTER,1000 S SPRUCE ST,VIVIAN,LA,(318) 375-3235,GENERAL ACUTE CARE,CADDO,USA,32.86384175,-93.98865278,GOVERNMENT - DISTRICT/AUTHORITY
-88.42923391,43.77639955,2954935,FOND DU LAC CTY ACUTE PSYCH UNIT,459 E FIRST ST,FOND DU LAC,WI,(920) 929-3500,PSYCHIATRIC,FOND DU LAC,USA,43.77639955,-88.42923391,GOVERNMENT - LOCAL
-117.0555514,32.99707518,35292064,POMERADO HOSPITAL,15615 POMERADO ROAD,POWAY,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SAN DIEGO,USA,32.99707518,-117.0555514,GOVERNMENT - DISTRICT/AUTHORITY
-119.5639527,36.10007945,8993212,CORCORAN DISTRICT HOSPITAL,1310 HANNA AVENUE,CORCORAN,CA,NOT AVAILABLE,GENERAL ACUTE CARE,KINGS,USA,36.10007945,-119.5639527,GOVERNMENT - DISTRICT/AUTHORITY
-122.5186989,38.34717995,43895431,SONOMA DEVELOPMENTAL CENTER,15000 ARNOLD DRIVE,ELDRIDGE,CA,(707) 938-6000,GENERAL ACUTE CARE,SONOMA,USA,38.34717995,-122.5186989,GOVERNMENT - STATE
-122.11871,37.70768456,494578,ALAMEDA CO MED CTR - FAIRMONT CAMPUS,15400 FOOTHILL BOULEVARD,SAN LEANDRO,CA,NOT AVAILABLE,GENERAL ACUTE CARE,ALAMEDA,USA,37.70768456,-122.11871,GOVERNMENT - DISTRICT/AUTHORITY
-118.1588787,33.9284015,24990242,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,NOT AVAILABLE,GENERAL ACUTE CARE,LOS ANGELES,USA,33.9284015,-118.1588787,GOVERNMENT - LOCAL
-121.3868211,36.83551313,15795023,HAZEL HAWKINS MEMORIAL HOSPITAL D/P SNF,900 SUNSET DRIVE,HOLLISTER,CA,NOT AVAILABLE,GENERAL ACUTE CARE,SAN BENITO,USA,36.83551313,-121.3868211,GOVERNMENT - DISTRICT/AUTHORITY
-116.9604387,33.75244151,16292543,HEMET VALLEY HEALTH CARE CENTER,371 WESTON PLACE,HEMET,CA,NOT AVAILABLE,GENERAL ACUTE CARE,RIVERSIDE,USA,33.75244151,-116.9604387,GOVERNMENT - DISTRICT/AUTHORITY
-114.5951163,33.61286177,34092225,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,NOT AVAILABLE,GENERAL ACUTE CARE,RIVERSIDE,USA,33.61286177,-114.5951163,GOVERNMENT - DISTRICT/AUTHORITY
-119.4521493,36.60826833,293654,ADVENTIST MEDICAL CENTER - REEDLEY,372 WEST CYPRESS AVENUE,REEDLEY,CA,NOT AVAILABLE,GENERAL ACUTE CARE,FRESNO,USA,36.60826833,-119.4521494,GOVERNMENT - DISTRICT/AUTHORITY
-122.3365344,37.95325581,10594806,DOCTORS MEDICAL CENTER - SAN PABLO,2000 VALE ROAD,SAN PABLO,CA,NOT AVAILABLE,GENERAL ACUTE CARE,CONTRA COSTA,USA,37.95325581,-122.3365344,GOVERNMENT - DISTRICT/AUTHORITY
-121.6184357,39.15559561,48895991,SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY,1965 LIVE OAK BOULEVARD,YUBA CITY,CA,(530) 822-7200,PSYCHIATRIC,SUTTER,USA,39.15559561,-121.6184357,GOVERNMENT - LOCAL
-119.2924831,36.31577618,22393277,KAWEAH DELTA SKILLED NURSING FACILITY,1633 SOUTH COURT STREET,VISALIA,CA,NOT AVAILABLE,GENERAL ACUTE CARE,TULARE,USA,36.31577618,-119.2924831,GOVERNMENT - DISTRICT/AUTHORITY
-82.50795046,33.46013775,5130824,UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER,521 HILL STREET SW,THOMSON,GA,NOT AVAILABLE,GENERAL ACUTE CARE,MCDUFFIE,USA,33.46013775,-82.50795046,GOVERNMENT - DISTRICT/AUTHORITY
-81.15791165,36.15919304,11828659,WILKES REGIONAL MEDICAL CENTER,1370 WEST 'D' STREET,NORTH WILKESBORO,NC,(336) 651-8100,GENERAL ACUTE CARE,WILKES,USA,36.15919304,-81.15791165,GOVERNMENT - DISTRICT/AUTHORITY
-90.0948045,29.89221354,21170072,WEST JEFFERSON MEDICAL CENTER,1101 MEDICAL CENTER BLVD,MARRERO,LA,(504) 347-5511,GENERAL ACUTE CARE,JEFFERSON,USA,29.89221354,-90.0948045,GOVERNMENT - DISTRICT/AUTHORITY
-91.75165057,32.46906255,15871269,RICHARDSON MEDICAL CENTER,254 HIGHWAY 3048,RAYVILLE,LA,(318) 728-4181,GENERAL ACUTE CARE,RICHLAND,USA,32.46906255,-91.75165057,GOVERNMENT - DISTRICT/AUTHORITY
-122.2370243,37.77062863,70094501,PARK BRIDGE REHABILITATION AND WELLNESS CENTER,2401 BLANDING AVENUE,ALAMEDA,CA,NOT AVAILABLE,GENERAL ACUTE CARE,ALAMEDA,USA,37.77062863,-122.2370243,GOVERNMENT - DISTRICT/AUTHORITY
-83.97562878,34.52283376,84530533,CHESTATEE REGIONAL HOSPITAL,227 MOUNTAIN DR,DAHLONEGA,GA,NOT AVAILABLE,GENERAL ACUTE CARE,LUMPKIN,USA,34.52283376,-83.97562878,GOVERNMENT - STATE
-83.53685905,34.58144208,89630535,HABERSHAM COUNTY MEDICAL CTR,541 HISTORIC HIGHWAY 441-NORTH,DEMOREST,GA,NOT AVAILABLE,GENERAL ACUTE CARE,HABERSHAM,USA,34.58144208,-83.53685905,GOVERNMENT - LOCAL
-82.12589716,33.43033285,26,EISENHOWER ARMY MEDICAL CENTER,300 E HOSPITAL RD,FORT GORDON,GA,(706) 787-5811,MILITARY,RICHMOND,USA,33.43033285,-82.12589716,GOVERNMENT - FEDERAL
-118.4527522,34.05272127,3190073,WEST LOS ANGELES MEDICAL CENTER,11301 WILSHIRE BLVD,LOS ANGELES,CA,(310) 478-3711,MILITARY,LOS ANGELES,USA,34.05272127,-118.4527522,GOVERNMENT - FEDERAL
-87.97591688,43.02088819,16553295,CLEMENT J. ZABLOCKI VA MEDICAL CENTER,5000 W NATIONAL AVE,MILWAUKEE,WI,(414) 384-2000,MILITARY,MILWAUKEE,USA,43.02088819,-87.97591688,GOVERNMENT - FEDERAL
-89.43112581,43.07424777,16653705,WILLIAM S. MIDDLETON MEMORIAL VETERANS HOSPITAL,2500 OVERLOOK TERRACE,MADISON,WI,(608) 256-1901,GENERAL ACUTE CARE,DANE,USA,43.07424777,-89.43112581,GOVERNMENT - FEDERAL
-93.76852658,41.02611913,11950213,CLARKE COUNTY PUBLIC HOSPITAL,800 SOUTH FILLMORE,OSCEOLA,IA,(641) 342-2184,CRITICAL ACCESS,CLARKE,USA,41.02611913,-93.76852658,GOVERNMENT - LOCAL
-96.05886104,43.00960634,2451041,ORANGE CITY MUNICIPAL HOSPITAL,403 N CENTRAL AVE,ORANGE CITY,IA,(712) 737-4984,GENERAL ACUTE CARE,SIOUX,USA,43.00960634,-96.05886104,GOVERNMENT - LOCAL
-93.87696264,42.05599358,6750036,BOONE COUNTY HOSPITAL,1015 UNION,BOONE,IA,(515) 432-3140,CRITICAL ACCESS,BOONE,USA,42.05599358,-93.87696264,GOVERNMENT - LOCAL
-96.47984859,42.99857403,2351023,HAWARDEN REGIONAL HEALTHCARE,1111 11TH STREET,HAWARDEN,IA,(712) 551-3103,CRITICAL ACCESS,SIOUX,USA,42.99857403,-96.47984859,GOVERNMENT - LOCAL
-101.0383426,39.8138896,1767730,RAWLINS COUNTY HEALTH CENTER,707 GRANT ST,ATWOOD,KS,(785) 626-3211,CRITICAL ACCESS,RAWLINS,USA,39.8138896,-101.0383426,GOVERNMENT - LOCAL
-101.9053347,37.00178366,5267950,MORTON COUNTY HOSPITAL,445 N HILLTOP,ELKHART,KS,(620) 697-2141,GENERAL ACUTE CARE,MORTON,USA,37.00178366,-101.9053347,GOVERNMENT - LOCAL
